"gene","log2FoldChange","padj","status"
"ENSG00000189377.8",2.42204248301525,8.40243110061814e-22,"UP"
"ENSG00000160349.9",2.61441958175442,8.42831693215764e-22,"UP"
"ENSG00000126467.10",-1.52698402591497,8.44561883869678e-22,"DOWN"
"ENSG00000273980.1",2.16673045242994,8.98223798580269e-22,"UP"
"ENSG00000154478.3",3.06801400261843,9.01472152038981e-22,"UP"
"ENSG00000224137.1",1.60193892928555,9.15604609639232e-22,"UP"
"ENSG00000227417.3",2.33088900134781,9.74779301575388e-22,"UP"
"ENSG00000197550.3",-1.86532574877424,9.97798372094206e-22,"DOWN"
"ENSG00000280496.1",2.21616631567488,1.00151704409272e-21,"UP"
"ENSG00000164326.4",6.57537205848179,1.01278960405717e-21,"UP"
"ENSG00000171368.11",-1.29025333492101,1.01365236963522e-21,"DOWN"
"ENSG00000278637.1",4.34430038675932,1.02697539707705e-21,"UP"
"ENSG00000077942.18",-1.05210455739923,1.05842779113998e-21,"DOWN"
"ENSG00000127990.15",-1.08170645390972,1.07747947985843e-21,"DOWN"
"ENSG00000196081.9",1.13398437478237,1.10910802117471e-21,"UP"
"ENSG00000223401.2",-1.05166915275074,1.1188980074918e-21,"DOWN"
"ENSG00000230479.1",1.14179097891957,1.13524176438336e-21,"UP"
"ENSG00000234693.1",3.19116947456828,1.13595441690338e-21,"UP"
"ENSG00000162460.6",3.7634848434861,1.14434478781259e-21,"UP"
"ENSG00000226409.2",-2.09642991995978,1.14516424051969e-21,"DOWN"
"ENSG00000011347.9",1.0951103924257,1.14684940092174e-21,"UP"
"ENSG00000226148.1",3.97541885439217,1.15024041937578e-21,"UP"
"ENSG00000234068.6",4.65431512838868,1.15863765051723e-21,"UP"
"ENSG00000259475.1",-1.62186005404129,1.19730738060157e-21,"DOWN"
"ENSG00000130720.12",2.29379675898838,1.2000989871545e-21,"UP"
"ENSG00000182183.14",1.19956567618731,1.21595247746044e-21,"UP"
"ENSG00000255562.2",2.01126939412956,1.31054384982486e-21,"UP"
"ENSG00000253477.5",4.12986148282971,1.31714326800194e-21,"UP"
"ENSG00000224535.1",2.62093212293479,1.3329980440107e-21,"UP"
"ENSG00000150471.16",-1.8006837847343,1.335696201153e-21,"DOWN"
"ENSG00000215005.2",1.40117570838581,1.34463273618075e-21,"UP"
"ENSG00000279791.1",1.4510500780174,1.35295341124884e-21,"UP"
"ENSG00000271943.1",-1.02091847336807,1.38744374970146e-21,"DOWN"
"ENSG00000277504.1",2.10992883780031,1.42096185407372e-21,"UP"
"ENSG00000115828.15",1.30525107309747,1.42777821173241e-21,"UP"
"ENSG00000181378.13",2.12834673993298,1.43772740944711e-21,"UP"
"ENSG00000276991.1",1.50101284010531,1.49099681473682e-21,"UP"
"ENSG00000264714.1",1.95565830177147,1.5086950839246e-21,"UP"
"ENSG00000168621.14",2.07155483425195,1.51038984945545e-21,"UP"
"ENSG00000257391.1",1.62089967218332,1.51469772969686e-21,"UP"
"ENSG00000143355.15",3.49401975689234,1.52605823802401e-21,"UP"
"ENSG00000175874.9",1.45902828298046,1.52908255458607e-21,"UP"
"ENSG00000276161.1",2.21849529792467,1.53917145431956e-21,"UP"
"ENSG00000261434.1",2.15613659200534,1.57607270752081e-21,"UP"
"ENSG00000131748.15",1.23608699220891,1.59862946232834e-21,"UP"
"ENSG00000272788.1",2.67157900770363,1.64729582808402e-21,"UP"
"ENSG00000227404.1",1.91198933075498,1.67876195663112e-21,"UP"
"ENSG00000257336.1",-1.79211737861177,1.68341495437653e-21,"DOWN"
"ENSG00000213994.3",-1.56226037653555,1.71495857840202e-21,"DOWN"
"ENSG00000230978.1",1.69752448602141,1.80904220482848e-21,"UP"
"ENSG00000174502.18",2.62214040004058,1.81309285090605e-21,"UP"
"ENSG00000274849.1",1.10078582593661,1.845889229383e-21,"UP"
"ENSG00000144057.15",1.30906174405087,2.08196220758971e-21,"UP"
"ENSG00000130222.10",1.32354588455724,2.20224841011558e-21,"UP"
"ENSG00000260391.2",-1.21390668393872,2.32065736522677e-21,"DOWN"
"ENSG00000254139.1",-1.97564094625867,2.3295257563065e-21,"DOWN"
"ENSG00000272989.1",1.24660146367113,2.34143332180746e-21,"UP"
"ENSG00000273002.1",1.149924736757,2.38823020828592e-21,"UP"
"ENSG00000181291.6",1.75616412496011,2.43923361953144e-21,"UP"
"ENSG00000185760.15",1.72007253909126,2.50261884083967e-21,"UP"
"ENSG00000070808.15",1.28913116321612,2.5572543547457e-21,"UP"
"ENSG00000137872.16",-1.5033640262121,2.55992563004905e-21,"DOWN"
"ENSG00000224790.2",1.12713749947285,2.59359019198302e-21,"UP"
"ENSG00000273443.1",1.50828441094668,2.67920642579152e-21,"UP"
"ENSG00000006468.13",-1.02276429923801,2.73769271682724e-21,"DOWN"
"ENSG00000165078.12",2.56954541313532,2.76610733192081e-21,"UP"
"ENSG00000279970.1",1.35508580890947,2.82480918725098e-21,"UP"
"ENSG00000273786.1",2.26891656020141,2.9715092483112e-21,"UP"
"ENSG00000261678.2",2.36297340654585,3.04979475690106e-21,"UP"
"ENSG00000233017.2",1.80109403428069,3.0625804254851e-21,"UP"
"ENSG00000253771.5",-1.14836845246461,3.06621733657571e-21,"DOWN"
"ENSG00000000005.5",-2.69494005811401,3.14206697472544e-21,"DOWN"
"ENSG00000182545.6",2.16876137757304,3.18099159833067e-21,"UP"
"ENSG00000234165.1",-3.19894447518268,3.20002977525238e-21,"DOWN"
"ENSG00000176601.12",2.23941333043831,3.20117156631177e-21,"UP"
"ENSG00000180785.8",-1.0168250336866,3.29222100904352e-21,"DOWN"
"ENSG00000269814.1",1.86879290505639,3.41398338390937e-21,"UP"
"ENSG00000216863.9",-1.5424831288798,3.52253614322761e-21,"DOWN"
"ENSG00000128268.11",-1.39147276978592,3.5587661633769e-21,"DOWN"
"ENSG00000267128.1",-1.12087207416362,3.57462526145901e-21,"DOWN"
"ENSG00000260978.1",3.17589445512111,3.60683656139984e-21,"UP"
"ENSG00000199133.3",-1.22097735807291,3.65170680566892e-21,"DOWN"
"ENSG00000204791.9",1.35270715499597,3.67773514952877e-21,"UP"
"ENSG00000131435.12",-1.11527801215694,3.69162380241206e-21,"DOWN"
"ENSG00000186340.14",1.14547011305278,3.86047525024006e-21,"UP"
"ENSG00000267374.1",1.30692890504787,3.92079788927926e-21,"UP"
"ENSG00000207405.1",1.58382412991213,4.09912996163828e-21,"UP"
"ENSG00000105479.15",1.21438454381479,4.1141491916982e-21,"UP"
"ENSG00000063015.19",2.9192136652634,4.11834738894444e-21,"UP"
"ENSG00000251538.5",2.71555645418723,4.2625430519042e-21,"UP"
"ENSG00000279948.1",1.52366747139717,4.26607726181973e-21,"UP"
"ENSG00000251056.1",-1.7560713606593,4.29241847804614e-21,"DOWN"
"ENSG00000277367.1",1.85771949849955,4.32297011801065e-21,"UP"
"ENSG00000101871.14",-1.34196287192522,4.36245291805269e-21,"DOWN"
"ENSG00000233858.4",-1.44490665118752,4.37138098131287e-21,"DOWN"
"ENSG00000177614.10",1.76159547679092,4.38799444155195e-21,"UP"
"ENSG00000144893.12",-1.16076020012106,4.42751067647131e-21,"DOWN"
"ENSG00000253853.1",-1.63807866597228,4.44517507576137e-21,"DOWN"
"ENSG00000226279.2",-1.67312798941234,4.50453205981595e-21,"DOWN"
"ENSG00000163207.6",3.47406236413784,4.54098287467565e-21,"UP"
"ENSG00000259977.1",2.90674774971147,4.56451396221998e-21,"UP"
"ENSG00000228705.1",3.50795497992989,4.62680981726873e-21,"UP"
"ENSG00000237289.9",1.57705387432436,4.70219330181177e-21,"UP"
"ENSG00000260211.2",2.67953343525771,4.77304396102709e-21,"UP"
"ENSG00000227579.5",3.19340876411266,4.78224908468688e-21,"UP"
"ENSG00000260977.1",-1.16853577710893,4.82926698076882e-21,"DOWN"
"ENSG00000214359.3",2.85881617500982,4.87606977344708e-21,"UP"
"ENSG00000185275.6",1.44041446982874,4.87677571661418e-21,"UP"
"ENSG00000161682.14",1.2392020799279,5.17684791628107e-21,"UP"
"ENSG00000271216.1",2.65298002623708,5.23218265094171e-21,"UP"
"ENSG00000196507.10",1.04431219079852,5.24963158005332e-21,"UP"
"ENSG00000215156.5",1.98678305721768,5.33548269669966e-21,"UP"
"ENSG00000225693.1",1.21587393402045,5.3664135993244e-21,"UP"
"ENSG00000100285.9",1.77261962080974,5.76920008046608e-21,"UP"
"ENSG00000138435.15",1.45622424298899,5.94509160626497e-21,"UP"
"ENSG00000268673.3",-2.18284707670653,5.94903734409165e-21,"DOWN"
"ENSG00000092421.16",-1.21490614105278,5.99185451171293e-21,"DOWN"
"ENSG00000272948.2",1.09786562841333,6.00119775498022e-21,"UP"
"ENSG00000259823.5",2.54917425543898,6.06201549912426e-21,"UP"
"ENSG00000250432.5",1.22780385649895,6.24013547013917e-21,"UP"
"ENSG00000046774.9",5.57535354008024,6.25858768177929e-21,"UP"
"ENSG00000169116.11",-1.14497222938249,6.32488141107292e-21,"DOWN"
"ENSG00000254654.1",2.41195818375543,6.51518556010882e-21,"UP"
"ENSG00000225518.2",1.10363042974175,6.52200491794231e-21,"UP"
"ENSG00000275896.5",2.73472942599148,6.57103404487933e-21,"UP"
"ENSG00000279484.1",-2.31676920778408,6.82823359178101e-21,"DOWN"
"ENSG00000176387.6",1.15419490872241,7.18971811164139e-21,"UP"
"ENSG00000089012.14",1.54391367890333,7.24198886035338e-21,"UP"
"ENSG00000235214.1",2.25507728510259,7.37003251705306e-21,"UP"
"ENSG00000184961.5",-1.04883486945223,7.49978393842239e-21,"DOWN"
"ENSG00000273679.1",-1.02233197264043,7.52121987951251e-21,"DOWN"
"ENSG00000147166.10",1.04983608685583,7.53995050372607e-21,"UP"
"ENSG00000264853.1",3.49178809033513,7.56560910114535e-21,"UP"
"ENSG00000120160.10",-1.75848683993727,7.59372316474458e-21,"DOWN"
"ENSG00000270141.3",3.59543809147794,7.60675053511374e-21,"UP"
"ENSG00000105641.3",2.12430854799976,7.65507170277456e-21,"UP"
"ENSG00000249464.5",-1.47340283585398,7.79654987488511e-21,"DOWN"
"ENSG00000111912.19",-1.06104148400727,7.88005304780491e-21,"DOWN"
"ENSG00000187855.5",2.75066593508059,7.91471592166557e-21,"UP"
"ENSG00000244414.6",-1.01738509555005,7.93328571924217e-21,"DOWN"
"ENSG00000280335.1",2.43889286816636,8.2193669049228e-21,"UP"
"ENSG00000253130.1",2.77896071235275,8.22369254702352e-21,"UP"
"ENSG00000109158.10",-3.25349911863519,8.2677172144807e-21,"DOWN"
"ENSG00000143194.12",2.11150844487064,8.28034543168908e-21,"UP"
"ENSG00000241186.9",-1.66266348230736,8.38651183475931e-21,"DOWN"
"ENSG00000115594.11",-1.0051184180364,8.56702414636148e-21,"DOWN"
"ENSG00000204740.10",2.54694203095361,8.67776703093239e-21,"UP"
"ENSG00000233980.1",1.74495952839688,8.98371674610339e-21,"UP"
"ENSG00000180777.13",2.41524065363415,9.21233840624814e-21,"UP"
"ENSG00000204187.5",-1.36731356560604,9.31630917134971e-21,"DOWN"
"ENSG00000275143.1",2.08005034410856,9.41747818272095e-21,"UP"
"ENSG00000038295.7",-1.28169874299984,9.55632337687831e-21,"DOWN"
"ENSG00000173805.15",-1.65340673171134,9.73837911751243e-21,"DOWN"
"ENSG00000264269.1",1.23329002417939,9.76112619439538e-21,"UP"
"ENSG00000270605.1",1.16159064931648,9.87216787696085e-21,"UP"
"ENSG00000151364.16",-1.60189705759573,9.97273455088235e-21,"DOWN"
"ENSG00000214145.6",1.62143184843493,1.01115292956534e-20,"UP"
"ENSG00000279443.1",1.01245297911228,1.03051127869435e-20,"UP"
"ENSG00000241180.1",2.81157236889098,1.05465099188034e-20,"UP"
"ENSG00000224743.6",-1.75979342454327,1.10631825750301e-20,"DOWN"
"ENSG00000112837.16",-1.13997603590244,1.16202592124136e-20,"DOWN"
"ENSG00000169618.6",-2.44623399917768,1.18130124294818e-20,"DOWN"
"ENSG00000149527.17",-1.34261447258451,1.20952588822669e-20,"DOWN"
"ENSG00000272678.1",-1.57244494160073,1.20965669744274e-20,"DOWN"
"ENSG00000131711.14",-1.08454187939801,1.21960312396312e-20,"DOWN"
"ENSG00000105427.9",1.2189062058659,1.23344772476926e-20,"UP"
"ENSG00000273792.1",2.42355491592302,1.25527757178685e-20,"UP"
"ENSG00000156804.7",-1.03390004594177,1.27502864360898e-20,"DOWN"
"ENSG00000091513.14",-2.21350928441728,1.32994328779966e-20,"DOWN"
"ENSG00000271550.1",1.17797589249359,1.35480351780879e-20,"UP"
"ENSG00000204764.13",1.055306162085,1.35772081576584e-20,"UP"
"ENSG00000054219.10",-1.14703420290416,1.36499171285833e-20,"DOWN"
"ENSG00000273674.4",-1.05424672425382,1.36820826844439e-20,"DOWN"
"ENSG00000278999.1",3.1182572648769,1.37488445962893e-20,"UP"
"ENSG00000283958.1",2.21932513075029,1.38490710129199e-20,"UP"
"ENSG00000258789.1",-1.20112954816097,1.39575244034275e-20,"DOWN"
"ENSG00000122035.6",-1.07888470781178,1.41316219715584e-20,"DOWN"
"ENSG00000140090.17",-1.13657438150093,1.46503452984652e-20,"DOWN"
"ENSG00000122375.11",-1.55272652870694,1.48570327464857e-20,"DOWN"
"ENSG00000272438.1",2.43670797415131,1.49883607229431e-20,"UP"
"ENSG00000131080.14",-1.01920563052692,1.50302894160996e-20,"DOWN"
"ENSG00000213013.4",1.43396663442267,1.50685796780456e-20,"UP"
"ENSG00000251350.1",3.29065787823174,1.61260836448221e-20,"UP"
"ENSG00000141293.15",1.25175702460589,1.63410217959329e-20,"UP"
"ENSG00000279685.2",2.41336318831588,1.67040469216947e-20,"UP"
"ENSG00000181097.5",1.04810908116022,1.69652431515729e-20,"UP"
"ENSG00000134323.11",1.70463764510687,1.76378556499217e-20,"UP"
"ENSG00000235086.1",2.50211992942297,1.85254362434736e-20,"UP"
"ENSG00000237576.1",-2.26945384358979,1.91234803035997e-20,"DOWN"
"ENSG00000181458.10",1.28666359363641,1.92521577638845e-20,"UP"
"ENSG00000179300.3",-1.12656923394688,1.93734255243474e-20,"DOWN"
"ENSG00000089250.18",-1.92931762464973,1.94327246575416e-20,"DOWN"
"ENSG00000274248.1",-1.48353526295529,1.98098509395271e-20,"DOWN"
"ENSG00000170788.13",2.74665796868857,2.04886339431846e-20,"UP"
"ENSG00000092758.15",1.92182353500573,2.15308902806598e-20,"UP"
"ENSG00000112276.13",-1.07102745277393,2.18336798063951e-20,"DOWN"
"ENSG00000237008.2",1.3232100716788,2.20752074160768e-20,"UP"
"ENSG00000162779.21",1.56433405507497,2.25105529866174e-20,"UP"
"ENSG00000172867.3",1.95671996413926,2.26818363694373e-20,"UP"
"ENSG00000183840.6",1.00552786480073,2.29035799166738e-20,"UP"
"ENSG00000152092.15",-1.81779891393025,2.33493406167013e-20,"DOWN"
"ENSG00000224389.8",1.52833087993124,2.33987277996161e-20,"UP"
"ENSG00000182568.16",-1.07465170258868,2.37406086145588e-20,"DOWN"
"ENSG00000278995.1",1.73524602887466,2.38034503554654e-20,"UP"
"ENSG00000278558.4",1.0781303751252,2.38077334601535e-20,"UP"
"ENSG00000249421.1",2.51025774993808,2.38079316015023e-20,"UP"
"ENSG00000189398.5",-1.32850355121563,2.47747608916747e-20,"DOWN"
"ENSG00000102794.9",3.00725489588791,2.48068884802223e-20,"UP"
"ENSG00000259070.5",-1.45698588606665,2.53246641880041e-20,"DOWN"
"ENSG00000075035.9",-1.79079459999623,2.60056336398297e-20,"DOWN"
"ENSG00000279281.1",2.40801249943034,2.62293078982889e-20,"UP"
"ENSG00000177590.7",-1.90277140394895,2.88330759885582e-20,"DOWN"
"ENSG00000253414.2",1.61754838875872,2.92700161136775e-20,"UP"
"ENSG00000073734.8",-2.09100503715728,3.00747877922198e-20,"DOWN"
"ENSG00000276376.1",-1.00403717080797,3.02164599704223e-20,"DOWN"
"ENSG00000176406.22",2.02857775652404,3.02735766751906e-20,"UP"
"ENSG00000228626.1",3.11365380438617,3.05302861361207e-20,"UP"
"ENSG00000130433.7",3.34999988787282,3.13087736917926e-20,"UP"
"ENSG00000225091.3",2.43273839064962,3.21049846786826e-20,"UP"
"ENSG00000279225.1",1.3591099981889,3.24737625183881e-20,"UP"
"ENSG00000188996.4",2.24571283137335,3.29795928452389e-20,"UP"
"ENSG00000064195.7",1.48740829356612,3.35861499478715e-20,"UP"
"ENSG00000146678.9",-2.77588900850568,3.37562181812236e-20,"DOWN"
"ENSG00000274817.1",2.70824744583623,3.46282208763276e-20,"UP"
"ENSG00000263257.1",-3.04072437933592,3.50198906428181e-20,"DOWN"
"ENSG00000254231.1",1.28380071538809,3.70658770384146e-20,"UP"
"ENSG00000148926.9",-1.42134778406212,3.74357807362226e-20,"DOWN"
"ENSG00000253576.1",-1.47208497523875,3.83182816328985e-20,"DOWN"
"ENSG00000203618.5",1.07108184439497,3.91016757032324e-20,"UP"
"ENSG00000176165.10",4.41568465454666,3.91456498237114e-20,"UP"
"ENSG00000124003.12",-2.36374683160456,3.93398567953894e-20,"DOWN"
"ENSG00000234380.1",1.22440637869772,3.94653768045721e-20,"UP"
"ENSG00000279994.1",4.26827424766932,3.98524180972437e-20,"UP"
"ENSG00000233926.1",-1.58029738531169,4.02256632979048e-20,"DOWN"
"ENSG00000162631.18",2.47835110806752,4.04709711733278e-20,"UP"
"ENSG00000121361.3",-1.06646776825834,4.06260710979441e-20,"DOWN"
"ENSG00000267296.2",-1.03264124934907,4.13564997383425e-20,"DOWN"
"ENSG00000076716.8",1.11982064984595,4.13981311839259e-20,"UP"
"ENSG00000237988.3",1.91386766698409,4.13982591990094e-20,"UP"
"ENSG00000255328.1",-1.145146318526,4.22573793876986e-20,"DOWN"
"ENSG00000249784.1",2.5222237330197,4.26188353566975e-20,"UP"
"ENSG00000112936.18",-1.95692081494144,4.28282785634417e-20,"DOWN"
"ENSG00000256463.8",2.73594229317537,4.30462569701955e-20,"UP"
"ENSG00000004939.13",-2.23521209006464,4.30726859238906e-20,"DOWN"
"ENSG00000241593.5",-1.8864708989021,4.3254527352359e-20,"DOWN"
"ENSG00000006327.13",1.02348906940933,4.34452709024438e-20,"UP"
"ENSG00000160867.14",1.76013277157136,4.44387178929476e-20,"UP"
"ENSG00000260996.1",1.12203808018929,4.52879984691237e-20,"UP"
"ENSG00000188211.8",1.43341587375738,4.63963791371233e-20,"UP"
"ENSG00000079263.18",1.12733284834995,4.76659211005219e-20,"UP"
"ENSG00000264647.1",2.82490729187007,4.77914835681067e-20,"UP"
"ENSG00000275207.1",1.07384618135935,4.79600987627856e-20,"UP"
"ENSG00000269924.1",1.96599242579457,4.83972988289524e-20,"UP"
"ENSG00000265100.1",1.17664586059194,4.86394643652345e-20,"UP"
"ENSG00000267130.1",-1.12191675301481,4.95496624753367e-20,"DOWN"
"ENSG00000235029.1",2.31685100083959,4.96046999098491e-20,"UP"
"ENSG00000189410.11",1.81716527607701,5.03009977105617e-20,"UP"
"ENSG00000219951.4",1.12292334851397,5.06270645552871e-20,"UP"
"ENSG00000257957.1",2.88048627055145,5.16453036949682e-20,"UP"
"ENSG00000092068.19",1.12480313052092,5.32744241444118e-20,"UP"
"ENSG00000256678.1",4.16495334427036,5.37367194498116e-20,"UP"
"ENSG00000125730.16",-1.13163245243568,5.38681326200952e-20,"DOWN"
"ENSG00000118369.12",1.02253248458209,5.40600527869476e-20,"UP"
"ENSG00000263070.1",-1.19059586182355,5.8610338439836e-20,"DOWN"
"ENSG00000117600.12",-1.05293484601729,5.86410533669587e-20,"DOWN"
"ENSG00000236708.1",-1.82346175177102,5.90898001525628e-20,"DOWN"
"ENSG00000249167.1",-1.28778052003647,6.06777022872626e-20,"DOWN"
"ENSG00000241003.1",3.0153367671772,6.07982171531848e-20,"UP"
"ENSG00000276662.1",2.45966004721053,6.08650154810886e-20,"UP"
"ENSG00000134824.13",1.57207454272203,6.16657571880898e-20,"UP"
"ENSG00000277235.1",1.93975145526442,6.23551277206234e-20,"UP"
"ENSG00000270885.1",-1.43662558714568,6.28847622215558e-20,"DOWN"
"ENSG00000278716.1",2.32880792659107,6.30991290694988e-20,"UP"
"ENSG00000242279.1",2.39928534986578,6.52160893987675e-20,"UP"
"ENSG00000250535.1",1.03667023626426,6.5854221442145e-20,"UP"
"ENSG00000164694.16",1.28802963752363,6.60350221809002e-20,"UP"
"ENSG00000280241.3",-1.28383232262597,6.6425496932458e-20,"DOWN"
"ENSG00000178718.6",1.01058663514622,6.68786352691093e-20,"UP"
"ENSG00000260459.2",1.35498466138185,6.8573051063364e-20,"UP"
"ENSG00000272744.1",1.02845726757112,6.86722593574993e-20,"UP"
"ENSG00000125245.12",1.57045097721248,6.86938283984742e-20,"UP"
"ENSG00000120833.13",-1.27231830835274,7.2730997495981e-20,"DOWN"
"ENSG00000186442.7",2.18672474201303,7.28897777898649e-20,"UP"
"ENSG00000156574.9",-1.13789434153889,7.5955845032469e-20,"DOWN"
"ENSG00000267353.1",1.8013641308586,7.65168506265854e-20,"UP"
"ENSG00000173627.7",3.82477254846787,7.66557311960708e-20,"UP"
"ENSG00000116711.9",-1.45733994346074,7.80359677176131e-20,"DOWN"
"ENSG00000106772.17",-1.33584502224115,7.83688081560475e-20,"DOWN"
"ENSG00000234937.1",1.88013413672138,7.92599291666149e-20,"UP"
"ENSG00000170743.16",2.04165209169817,8.17738981301972e-20,"UP"
"ENSG00000236272.1",3.68361451388409,8.62822913030601e-20,"UP"
"ENSG00000204434.5",1.94478304834046,8.7828426205371e-20,"UP"
"ENSG00000250048.2",-2.2402181488706,8.87808423727121e-20,"DOWN"
"ENSG00000235128.1",-1.85359054019481,9.02578212170667e-20,"DOWN"
"ENSG00000277842.1",1.41895783523261,9.05953175106448e-20,"UP"
"ENSG00000212588.1",1.3041945049249,9.10228990271743e-20,"UP"
"ENSG00000248399.1",2.18191757749334,9.20349762501593e-20,"UP"
"ENSG00000026559.13",2.18716832722077,9.30414576675044e-20,"UP"
"ENSG00000130037.4",-1.26526937388103,9.34427272355991e-20,"DOWN"
"ENSG00000188306.6",1.99576864872129,9.34427272355991e-20,"UP"
"ENSG00000071967.11",-1.14556393862964,9.61221269240922e-20,"DOWN"
"ENSG00000177108.5",3.02970580550239,9.87771553890432e-20,"UP"
"ENSG00000250227.1",-1.09729874944577,9.94971355840113e-20,"DOWN"
"ENSG00000147223.5",-1.54096516655675,1.02546803330838e-19,"DOWN"
"ENSG00000170835.14",1.64763640675231,1.02807690270329e-19,"UP"
"ENSG00000273267.1",2.51760084364796,1.06866774283836e-19,"UP"
"ENSG00000221539.1",1.33112229284784,1.07283112048134e-19,"UP"
"ENSG00000201793.1",4.98889367132323,1.07682691640494e-19,"UP"
"ENSG00000180999.10",2.97005262024201,1.08085846008735e-19,"UP"
"ENSG00000255091.1",1.70132015941586,1.08632303164084e-19,"UP"
"ENSG00000257500.1",3.35123107725387,1.09865500806334e-19,"UP"
"ENSG00000276763.1",2.39077902513832,1.10725950074313e-19,"UP"
"ENSG00000277526.4",-2.40666454524387,1.13615377408311e-19,"DOWN"
"ENSG00000176635.17",-2.34849226889,1.16309739511764e-19,"DOWN"
"ENSG00000259604.5",-1.76908745456363,1.19797079502625e-19,"DOWN"
"ENSG00000241151.1",-3.17743041186295,1.20132361490197e-19,"DOWN"
"ENSG00000160808.9",-1.26892452963499,1.265843376874e-19,"DOWN"
"ENSG00000260777.1",2.08213065949085,1.26857589245596e-19,"UP"
"ENSG00000266575.1",2.18411249422999,1.34211481203376e-19,"UP"
"ENSG00000205846.3",2.68873145657426,1.34290600327026e-19,"UP"
"ENSG00000210194.1",-1.07056119138141,1.35686334581368e-19,"DOWN"
"ENSG00000259803.6",2.27141220413831,1.39663426839789e-19,"UP"
"ENSG00000270076.1",-1.70595608282076,1.44038518370743e-19,"DOWN"
"ENSG00000130368.5",-2.15767224334879,1.48060997029903e-19,"DOWN"
"ENSG00000260510.1",-1.19467235320404,1.50396322664506e-19,"DOWN"
"ENSG00000164949.7",-1.02932256606877,1.55811218256733e-19,"DOWN"
"ENSG00000230550.1",1.1648642584934,1.57036601890644e-19,"UP"
"ENSG00000169347.16",2.56294266183104,1.58625474723627e-19,"UP"
"ENSG00000268686.1",1.76273351292216,1.6016773022309e-19,"UP"
"ENSG00000268529.1",2.61857634219443,1.60600932261613e-19,"UP"
"ENSG00000170681.6",1.13318597266509,1.61129050091541e-19,"UP"
"ENSG00000187664.8",-1.4536263511564,1.65963384616015e-19,"DOWN"
"ENSG00000124557.12",-1.79354429388408,1.70496857951062e-19,"DOWN"
"ENSG00000265321.1",1.15518657255538,1.72848387320672e-19,"UP"
"ENSG00000151835.14",-1.01517448174104,1.73107208635238e-19,"DOWN"
"ENSG00000115297.10",2.09445377504736,1.78965351542543e-19,"UP"
"ENSG00000267260.1",1.67776666246512,1.82205626922895e-19,"UP"
"ENSG00000197467.13",1.07049238421909,1.86701204062095e-19,"UP"
"ENSG00000131203.12",1.85141425753073,1.88129107218746e-19,"UP"
"ENSG00000228201.1",1.17699480297262,1.88130693969655e-19,"UP"
"ENSG00000275092.1",2.09554292352421,1.89048151213018e-19,"UP"
"ENSG00000259820.1",-1.1102865763837,1.89377019518779e-19,"DOWN"
"ENSG00000187871.2",-2.78877584285143,1.89581241183767e-19,"DOWN"
"ENSG00000131746.12",-1.59040576808779,1.92485958456216e-19,"DOWN"
"ENSG00000236481.1",2.40214108251176,1.97024558892657e-19,"UP"
"ENSG00000170627.10",1.63625131109107,1.9822397739132e-19,"UP"
"ENSG00000130270.16",1.10232164381809,1.99092524876103e-19,"UP"
"ENSG00000147485.12",1.86236376460973,2.00044008531237e-19,"UP"
"ENSG00000279317.2",-2.20782118914947,2.05101453422745e-19,"DOWN"
"ENSG00000253203.6",1.30663555324821,2.05170342071526e-19,"UP"
"ENSG00000240579.1",1.40486553537292,2.0747154955775e-19,"UP"
"ENSG00000183775.10",-1.14618588097718,2.08104983850979e-19,"DOWN"
"ENSG00000228917.1",2.32407515634812,2.11692734248613e-19,"UP"
"ENSG00000233058.1",1.06985912966038,2.13082690012516e-19,"UP"
"ENSG00000284180.1",1.34875304795931,2.14105392388754e-19,"UP"
"ENSG00000179059.9",4.3173710984951,2.14589816798058e-19,"UP"
"ENSG00000242094.1",2.57032347431891,2.21096640326777e-19,"UP"
"ENSG00000188095.4",1.48331910325286,2.21322118678573e-19,"UP"
"ENSG00000265545.1",1.25869659499883,2.21887660494741e-19,"UP"
"ENSG00000104321.10",1.83318790155056,2.2270306498413e-19,"UP"
"ENSG00000277925.1",3.72883261783084,2.24483221101562e-19,"UP"
"ENSG00000225017.1",4.91382853755288,2.29399980663493e-19,"UP"
"ENSG00000158164.6",1.76886192179208,2.2960268576568e-19,"UP"
"ENSG00000267783.1",1.14714400630376,2.31281870828764e-19,"UP"
"ENSG00000284065.1",1.17336658656464,2.34725690208398e-19,"UP"
"ENSG00000174429.3",-1.94600152070701,2.35663634647145e-19,"DOWN"
"ENSG00000250820.1",2.48664059268657,2.37152104509804e-19,"UP"
"ENSG00000141738.13",1.43252095472565,2.41547375601403e-19,"UP"
"ENSG00000136546.13",-1.72617187342645,2.42391303224344e-19,"DOWN"
"ENSG00000258752.1",3.71156804463419,2.43285149532191e-19,"UP"
"ENSG00000242353.1",-1.83361508780373,2.44935223613423e-19,"DOWN"
"ENSG00000278908.1",2.10953639590191,2.46986642942412e-19,"UP"
"ENSG00000227770.1",-1.69581439415614,2.47206940006296e-19,"DOWN"
"ENSG00000142552.7",1.07137816375259,2.47500273507326e-19,"UP"
"ENSG00000120075.5",1.91752853189705,2.48678880754106e-19,"UP"
"ENSG00000267136.1",1.99811727139513,2.52132411423891e-19,"UP"
"ENSG00000185745.9",1.42248498800595,2.52484601513997e-19,"UP"
